date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:02:38	76843/76843	---M--	200	added ('OK')	image/jpeg	etag:%221500930192529%22	https://f1fb339a-a-62cb3a1a-s-sites.googlegroups.com/site/abyouthliturature/cipher/computer.jpg?attachauth=ANoY7cpdiaE1c-pAISmF1u35ruA32I5FEqS39jE4j2CnjQ6TnrS2yCu_wsSy8bNHlqjbBA1MUvZ2ww04xO6XxihK_TJ3Ib6HHFUR2mE5iajO3Q_pdhO7uaAUu8oOPmqIN73PccqJuuEXM_TEW5aB8Tr8ukgVmjOOqK1NkEqtfT6JCYrz-8lYM6xby2Ax-G6ipvMSnX50C_q9UgX2RZZ479Xzz5Xh5cODgK5zRzS94PP6g_DvZug5L3I%3D&attredirects=0	C:/temp/sites/Spy%20Lit/web/images/computer8b96.jpg	(from https://sites.google.com/site/abyouthliturature/cipher)
19:02:38	12371/12371	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2023:02:38%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1500930192538/cipher/computer.jpg?height=320&width=269	C:/temp/sites/Spy%20Lit/web/images/computere27f.jpg	(from https://sites.google.com/site/abyouthliturature/cipher)
19:02:38	756/756	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2024%20Jul%202017%2023:02:39%20GMT	https://sites.google.com/site/abyouthliturature/george-washington-spymaster-how-the-americans-outspied-the-british-and-won-the-revolutionary-war/GEORGE.jpg?attredirects=0	C:/temp/sites/Spy%20Lit/web/images/george.436fb5.delayed	(from https://sites.google.com/site/abyouthliturature/george-washington-spymaster-how-the-americans-outspied-the-british-and-won-the-revolutionary-war)
19:02:39	510800/510800	---M--	200	added ('OK')	image/jpeg	etag:%221500926700806%22	https://f1fb339a-a-62cb3a1a-s-sites.googlegroups.com/site/abyouthliturature/george-washington-spymaster-how-the-americans-outspied-the-british-and-won-the-revolutionary-war/GEORGE.jpg?attachauth=ANoY7co55VhC8TBFg2b3xzwAXvUMWdKP0bhOWtJAXhnpqqxG_-UdxCiIrcSUoJ9je7w3giDJ-8Q1Ezud5TiiKMN3dcYRuCi9WoeK-Wd88uwmst-bwhPEXeQA1nzuBWrMep4WkLEESF0_FTBd_FAkpthYzlIhb8z7hrWGQSqDLUkx4S76ikfe8uL4adentQTxZXWpDCyQ6_mJuW4jfcabdHlwqvpIKoGEHbx7_-SdBO9d9RKxdq6ZHUR_r4iiYIJdw4UKjCcSJeYW-MsWv5vmSX_GQEabBK2xTYuyBKqgP1NwkkhhnQACBPNuWmUPN9e4jiNKvHaKTnlBAKC7q2-4FICjvb19Z4RHew%3D%3D&attredirects=0	C:/temp/sites/Spy%20Lit/web/images/georgedaba.jpg	(from https://sites.google.com/site/abyouthliturature/george-washington-spymaster-how-the-americans-outspied-the-british-and-won-the-revolutionary-war)
19:02:39	3379/3379	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2023:02:39%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1500926700814/george-washington-spymaster-how-the-americans-outspied-the-british-and-won-the-revolutionary-war/GEORGE.jpg?height=200&width=112	C:/temp/sites/Spy%20Lit/web/images/george967d.jpg	(from https://sites.google.com/site/abyouthliturature/george-washington-spymaster-how-the-americans-outspied-the-british-and-won-the-revolutionary-war)
19:02:40	16382/16382	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2023:02:40%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1500679350963/going-over/go%20pic.jpg?height=320&width=224	C:/temp/sites/Spy%20Lit/web/images/go%20pic7d0e.jpg	(from https://sites.google.com/site/abyouthliturature/going-over)
19:02:40	781/781	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2024%20Jul%202017%2023:02:40%20GMT	https://sites.google.com/site/abyouthliturature/harriet-tubman-secret-agent-how-daring-slaves-and-free-blacks-spied-for-the-union-during-the-civil-war/harriet.png?attredirects=0	C:/temp/sites/Spy%20Lit/web/images/harriet.476fb5.delayed	(from https://sites.google.com/site/abyouthliturature/harriet-tubman-secret-agent-how-daring-slaves-and-free-blacks-spied-for-the-union-during-the-civil-war)
19:02:40	126542/126542	---M--	200	added ('OK')	image/png	etag:%221500927164292%22	https://f1fb339a-a-62cb3a1a-s-sites.googlegroups.com/site/abyouthliturature/harriet-tubman-secret-agent-how-daring-slaves-and-free-blacks-spied-for-the-union-during-the-civil-war/harriet.png?attachauth=ANoY7coEP76_vsrMt754gvHDGHRaBYhkjSHGLXy1Dxh7rt-UtTY02YEu9auBdtr5dmQRsYyvsQ5e1DFPvR9HCf22v0Vg9PH6GMfQwpaaCxjB1pFKVVA0kpjjW4IJy-kqN7742uRP7UqcTHMNeEjYblzoM9rqYw4wg2lwlF6Ukcrdpdne4wEGABV3OW0VDqrwf1ISAWL5a0fRIOTuuaJi8EB79V4q1onUTTp6ECNPuY1-j1B8cZZoGzvgmKp1LmXUtYNJIb7vyS4JGwtKFHMyLzGhBgdoVsVIXbL6Qz7rU-844T08uh7AbhkLkxUDWB7wfGAM7phpK3mv2EGx2MsCy6MNP-pZD9qI8eP3uNjZHE3AXntXdgrpdjk%3D&attredirects=0	C:/temp/sites/Spy%20Lit/web/images/harriet65ee.png	(from https://sites.google.com/site/abyouthliturature/harriet-tubman-secret-agent-how-daring-slaves-and-free-blacks-spied-for-the-union-during-the-civil-war)
19:02:41	36361/36361	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jul%202017%2023:02:41%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1500927164300/harriet-tubman-secret-agent-how-daring-slaves-and-free-blacks-spied-for-the-union-during-the-civil-war/harriet.png?height=311&width=320	C:/temp/sites/Spy%20Lit/web/images/harriet2881.png	(from https://sites.google.com/site/abyouthliturature/harriet-tubman-secret-agent-how-daring-slaves-and-free-blacks-spied-for-the-union-during-the-civil-war)
19:02:41	23640/23640	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jul%202017%2023:02:41%20GMT	https://sites.google.com/site/abyouthliturature/_/rsrc/1500937058818/legend/future.jpg?height=211&width=320	C:/temp/sites/Spy%20Lit/web/images/future3204.jpg	(from https://sites.google.com/site/abyouthliturature/legend)
